Initial,0.019576539153078328,-0.021281542563085155,0.022025544051088097,0.007161014322028637,-0.013826027652055286,0.0002712505425010955,0.021599293198586403,-0.015949531899063795,-0.0011392522785045678,0.019096038192076375,0.008718767437534872,-0.005843511687023392,0.008811767623535282,-3.875007750015486e-05,0.017484034968069943,0.0076725153450306945,0.010710521421042838,-0.009478268956537904,-0.0026040052080104218,0.005138260276520568,-0.012245024490048972,0.0006200012400024823,0.0007905015810031587,0.009222518445036887,-0.007091264182528352,-0.009431768863537733,0.0021157542315084705,0.0018832537665075383,-0.0004650009300018582,-0.006680513361026727,0.007649265298530592,0.00017825035650071702,0.028450306900613797,-0.013624527249054517,0.01917353834707669,-0.0029760059520119154,0.0005890011780023636,0.017453034906069833,-0.0012400024800049395,0.00829251658503317,0.0016817533635067293,0.0019607539215078375,-0.0023327546655093167,-0.009509269018538017,0.005463760927521838,0.004812759625519256,0.0059365118730237655,-0.012175274350548677,-0.00534751069502139,0.026551553103106192
CGC,-0.05748961497922994,-0.048143096286192594,-0.05283185566371132,-0.053064356128712256,-0.06919988839977678,-0.04401233802467604,-0.08077066154132309,-0.055102610205220406,-0.08591667183334367,-0.07467914935829874,-0.04959234918469836,-0.0701996403992808,-0.08603292206584409,-0.04851509703019406,-0.06309287618575238,-0.06984313968627935,-0.05354485708971418,-0.052723355446710876,-0.06624713249426499,-0.0568851137702275,-0.050483600967201926,-0.05922561845123691,-0.09119443238886477,-0.0820184140368281,-0.0804529109058218,-0.07198214396428791,-0.03915307830615661,-0.08139066278132556,-0.04111383222766445,-0.07583390166780334,-0.06981213962427923,-0.05774536549073099,-0.05890011780023559,-0.06376712753425509,-0.05787711575423149,-0.05959761919523839,-0.07073439146878292,-0.03777357554715105,-0.08152241304482609,-0.06729338458676916,-0.05660611321222642,-0.07195889391778786,-0.06551088102176202,-0.05792361584723167,-0.058845867691735415,-0.07372589745179492,-0.054141608283216555,-0.044702089404178774,-0.042586335172670346,-0.050096100192200385,,,0.05559849739074707,-3.1118559737119473
FM_kl,-0.05748961497922994,-0.048143096286192594,-0.05283185566371132,-0.053064356128712256,-0.06919988839977678,-0.04401233802467604,-0.08077066154132309,-0.055102610205220406,-0.08591667183334367,-0.07467914935829872,-0.04959234918469836,-0.0701996403992808,-0.08603292206584409,-0.04851509703019406,-0.06309287618575238,-0.06984313968627937,-0.05354485708971418,-0.052723355446710876,-0.06624713249426499,-0.0568851137702275,-0.050483600967201926,-0.05922561845123691,-0.09119443238886474,-0.08009641019282039,-0.08045291090582178,-0.07198214396428794,-0.03915307830615661,-0.08139066278132556,-0.04111383222766445,-0.07583390166780334,-0.06981213962427923,-0.05774536549073096,-0.05890011780023559,-0.06376712753425509,-0.05787711575423149,-0.059597619195238406,-0.07073439146878292,-0.03777357554715105,-0.08073191146382293,-0.06729338458676916,-0.05660611321222642,-0.07195889391778786,-0.06551088102176202,-0.05792361584723167,-0.0588458676917354,-0.07372589745179492,-0.05414160828321655,-0.044702089404178774,-0.042586335172670346,-0.050096100192200385,,,0.19125676155090332,-3.109143468286937
FM_gaec,-0.05748961497922994,-0.048143096286192594,-0.05283185566371132,-0.053064356128712256,-0.06919988839977678,-0.04401233802467604,-0.08077066154132309,-0.055102610205220406,-0.08591667183334367,-0.07467914935829872,-0.04959234918469836,-0.0701996403992808,-0.08603292206584409,-0.04851509703019406,-0.06309287618575238,-0.06984313968627937,-0.05354485708971418,-0.052723355446710876,-0.06624713249426499,-0.0568851137702275,-0.050483600967201926,-0.05922561845123691,-0.09119443238886474,-0.08009641019282039,-0.08045291090582178,-0.07198214396428794,-0.03915307830615661,-0.08139066278132556,-0.04111383222766445,-0.07583390166780334,-0.06981213962427923,-0.05774536549073096,-0.05890011780023559,-0.06376712753425509,-0.05787711575423149,-0.059597619195238406,-0.07073439146878292,-0.03777357554715105,-0.08073191146382293,-0.06729338458676916,-0.05660611321222642,-0.07195889391778786,-0.06551088102176202,-0.05792361584723167,-0.0588458676917354,-0.07372589745179492,-0.05414160828321655,-0.044702089404178774,-0.042586335172670346,-0.050096100192200385,,,0.13827729225158691,-3.109143468286937
KLj,-0.05748961497922994,-0.048143096286192594,-0.05283185566371132,-0.053064356128712256,-0.06919988839977678,-0.04401233802467604,-0.08077066154132309,-0.055102610205220406,-0.08591667183334367,-0.07467914935829872,-0.04959234918469836,-0.0701996403992808,-0.08603292206584409,-0.04851509703019406,-0.06309287618575238,-0.06984313968627937,-0.05354485708971418,-0.052723355446710876,-0.06624713249426499,-0.0568851137702275,-0.050483600967201926,-0.05922561845123691,-0.09119443238886474,-0.08201841403682808,-0.08045291090582178,-0.07198214396428794,-0.03915307830615661,-0.08139066278132556,-0.04111383222766445,-0.07583390166780334,-0.06981213962427923,-0.05774536549073096,-0.05890011780023559,-0.06376712753425509,-0.05787711575423149,-0.059597619195238406,-0.07073439146878292,-0.03777357554715105,-0.08152241304482608,-0.06729338458676916,-0.05660611321222642,-0.07195889391778786,-0.06551088102176202,-0.05792361584723167,-0.0588458676917354,-0.07372589745179492,-0.05414160828321655,-0.044702089404178774,-0.042586335172670346,-0.050096100192200385,,,0.024442434310913086,-3.111855973711948
BEST,-0.043291586583173114,-0.03790532581065165,-0.05283185566371132,-0.03881207762415528,-0.05376185752371504,-0.043462086924173846,-0.039773079546159024,-0.055102610205220406,-0.06820013640027281,-0.07467914935829874,-0.04568634137268272,-0.06799863599727202,-0.05766786533573063,-0.046910843821687656,-0.059365118730237434,-0.05359910719821437,-0.0467248434496869,-0.052723355446710876,-0.06714613429226858,-0.05146785293570585,-0.050483600967201926,-0.04642259284518568,-0.08418841837683676,-0.07261764523529049,-0.04616684233368463,-0.05535061070122141,-0.03417756835513671,-0.07398939797879596,-0.04111383222766445,-0.054505859011718026,-0.05805536611073224,-0.05774536549073099,-0.021018042036084057,-0.053389856779713585,-0.021583793167586303,-0.05783836567673136,-0.07073439146878292,-0.03162781325562648,-0.07036239072478144,-0.05738111476222952,-0.05328910657821315,-0.07104439208878419,-0.05958986917973833,-0.054870109740219455,-0.057946865893731825,-0.047530845061690113,-0.029488808977617933,-0.044454088908177786,-0.04058683117366235,-0.050096100192200385,,,0.04564785957336426,-2.624759749519498
FIRST,-0.043291586583173114,-0.03790532581065165,-0.05283185566371132,-0.027442804885609764,-0.05376185752371504,-0.030697811395622786,-0.05520336040672076,-0.055102610205220406,-0.06370512741025482,-0.06312387624775251,-0.030659061318122627,-0.06799863599727202,-0.04995659991319976,-0.03262756525513052,-0.05469960939921879,-0.04836009672019344,-0.04557784115568233,-0.052723355446710876,-0.06581313162626325,-0.05094085188170374,-0.035293570587141165,-0.04642259284518568,-0.0718736437472875,-0.0747953995907992,-0.04616684233368463,-0.03120156240312482,-0.03915307830615661,-0.07810465620931241,-0.04111383222766445,-0.054505859011718026,-0.046686093372186745,-0.053878107756215515,-0.036766073532147045,-0.055931861863723745,-0.05281635563271127,-0.05783836567673136,-0.07073439146878292,-0.009982019964039909,-0.06265112530225059,-0.05738111476222952,-0.05308760617521234,-0.07104439208878419,-0.05958986917973833,-0.04350083700167398,-0.05023560047120097,-0.05410285820571641,-0.029488808977617933,-0.042439084878169726,-0.03304606609213218,-0.050096100192200385,,,0.053511857986450195,-2.4923507347014695
VOTE,-0.04761609523219046,-0.048143096286192594,-0.05283185566371132,-0.046515593031186075,-0.06882013764027527,-0.043462086924173846,-0.06027187054374107,-0.055102610205220406,-0.08591667183334367,-0.07467914935829874,-0.046577593155186295,-0.06799863599727202,-0.062193874387748725,-0.046910843821687656,-0.053769607539215086,-0.05984561969123935,-0.05030535061070121,-0.052723355446710876,-0.06581313162626325,-0.05214985429970857,-0.050483600967201926,-0.059225618451236896,-0.08275466550933101,-0.07671740343480689,-0.07002139004278006,-0.06453437906875813,-0.03518507037014073,-0.07422964845929692,-0.04111383222766445,-0.07068789137578275,-0.06981213962427925,-0.05774536549073099,-0.05890011780023559,-0.060992621985244,-0.05113460226920452,-0.05783836567673136,-0.07073439146878292,-0.03311581623163244,-0.07140864281728564,-0.06729338458676917,-0.05328910657821315,-0.07104439208878419,-0.05958986917973833,-0.054870109740219455,-0.057946865893731825,-0.057311364622729254,-0.0462288424576849,-0.044454088908177786,-0.04058683117366235,-0.050096100192200385,,,0.04582023620605469,-2.9009935519871037
PIVOT,-0.037409324818649614,-0.041292082584165196,-0.04400458800917602,-0.03561907123814248,-0.048910347820695615,-0.028923057846115683,-0.07938340876681753,-0.04953809907619815,-0.060101370202740416,-0.06562713125426253,-0.040145080290160576,-0.06455762911525825,-0.04665509331018658,-0.039540579081158156,-0.034580569161138316,-0.05638911277822554,-0.03225556451112903,-0.04653109306218611,-0.050863351726703476,-0.03539432078864156,-0.047794345588691174,-0.03933907867815735,-0.04034658069316139,-0.06765763531527062,-0.06470487940975878,-0.05962086924173848,-0.03451856903713807,-0.05307210614421228,-0.03756432512865025,-0.051708103416206845,-0.06372837745675491,-0.03826182652365305,-0.05766011532023063,-0.050398350796701616,-0.0443765887531775,-0.04463233926467855,-0.07073439146878292,-0.02979105958211913,-0.05044485088970176,-0.0429505859011718,-0.05328910657821315,-0.04668609337218675,-0.04540734081468161,-0.03895932791865582,-0.05431210862421727,-0.057311364622729254,-0.029171058342116665,-0.02793880587761173,-0.041749333498666996,-0.0298453096906194,,,0.02983546257019043,-2.3516957033914068
GAEC,-0.05748961497922994,-0.048143096286192594,-0.05283185566371132,-0.053064356128712256,-0.06919988839977678,-0.04401233802467604,-0.08077066154132309,-0.055102610205220406,-0.08591667183334367,-0.07467914935829872,-0.04959234918469836,-0.0701996403992808,-0.08603292206584409,-0.04851509703019406,-0.06309287618575238,-0.06984313968627937,-0.05354485708971418,-0.052723355446710876,-0.06624713249426499,-0.0568851137702275,-0.050483600967201926,-0.05922561845123691,-0.09119443238886474,-0.08009641019282039,-0.08045291090582178,-0.07198214396428794,-0.03915307830615661,-0.08139066278132556,-0.04111383222766445,-0.07583390166780334,-0.06981213962427923,-0.05774536549073096,-0.05890011780023559,-0.06376712753425509,-0.05787711575423149,-0.059597619195238406,-0.07073439146878292,-0.03777357554715105,-0.08073191146382293,-0.06729338458676916,-0.05660611321222642,-0.07195889391778786,-0.06551088102176202,-0.05792361584723167,-0.0588458676917354,-0.07372589745179492,-0.05414160828321655,-0.044702089404178774,-0.040586831173662345,-0.050096100192200385,,,0.019510746002197266,-3.107143964287929
GF,-0.043136586273172545,-0.048143096286192566,-0.052831855663711326,-0.039796329592659184,-0.054071858143716296,-0.039486328972657955,-0.010912021824043645,-0.050049600099200196,-0.08400241800483602,-0.07467914935829871,-0.04568634137268275,-0.06799863599727202,-0.07601990203980408,-0.046546593093186185,-0.04437658875317751,-0.06491412982825968,-0.048879347758695534,-0.05272335544671089,-0.05735011470022942,-0.036828073656147306,-0.05048360096720197,-0.05922561845123689,-0.04381858763717527,-0.07783340566681135,-0.04616684233368467,-0.049832599665199324,-0.03831607663215327,-0.07332289664579329,-0.041113832227664474,-0.05772986545973092,-0.058055366110732254,-0.057745365490731,-0.0313023126046252,-0.057125364250728505,-0.050026350052700105,-0.047399094798189594,-0.07073439146878294,-0.02871380742761485,-0.06416237832475664,-0.05738111476222953,-0.05660611321222642,-0.07195889391778787,-0.06551088102176203,-0.05721061442122888,-0.0579468658937318,-0.051142352284704574,-0.05314185628371259,-0.04470208940417882,-0.0405868311736624,-0.0500961001922004,,,2.190790891647339,-2.647823795647591
BEC,-0.05748961497922996,-0.048143096286192566,-0.052831855663711326,-0.053064356128712256,-0.06919988839977684,-0.04401233802467605,-0.08077066154132308,-0.05510261020522043,-0.08591667183334367,-0.07467914935829871,-0.04959234918469839,-0.07019964039928084,-0.08528892057784113,-0.04851509703019407,-0.06309287618575236,-0.06984313968627937,-0.05354485708971417,-0.05272335544671089,-0.06773513547027094,-0.056885113770227536,-0.05048360096720197,-0.05922561845123689,-0.09119443238886474,-0.08009641019282039,-0.08045291090582181,-0.07198214396428793,-0.03831607663215326,-0.08139066278132555,-0.041113832227664474,-0.07583390166780335,-0.06981213962427925,-0.057745365490731,-0.058900117800235595,-0.06376712753425508,-0.059210118420236824,-0.059597619195238406,-0.07073439146878292,-0.038509827019654046,-0.08073191146382291,-0.06146537293074587,-0.05660611321222642,-0.07195889391778787,-0.06551088102176203,-0.05792361584723172,-0.05884586769173539,-0.06828538657077314,-0.05414160828321658,-0.04470208940417882,-0.0425863351726704,-0.05009610019220039,,,0.698413610458374,-3.099851199702399
